start,start_time,end,end_time
Tallinn,2023-07-16 15:56:06,Helsinki,2023-07-16 18:34:45
Helsinki,2023-07-16 19:16:33,Tallinn,2023-07-16 21:35:57
Tallinn,2023-07-16 21:44:56,Helsinki,2023-07-17 06:33:08
Helsinki,2023-07-17 07:23:20,Tallinn,2023-07-17 09:33:42
Tallinn,2023-07-17 10:18:52,Helsinki,2023-07-17 12:34:17
Helsinki,2023-07-17 13:14:23,Tallinn,2023-07-17 15:34:50
Tallinn,2023-07-17 16:19:55,Helsinki,2023-07-17 18:34:56
Helsinki,2023-07-17 19:15:26,Tallinn,2023-07-17 21:35:01
Tallinn,2023-07-17 22:00:42,Helsinki,2023-07-18 06:32:05
Helsinki,2023-07-18 07:17:10,Tallinn,2023-07-18 09:31:33
Tallinn,2023-07-18 10:17:45,Helsinki,2023-07-18 12:33:19
Helsinki,2023-07-18 13:18:28,Tallinn,2023-07-18 15:33:41
Tallinn,2023-07-18 16:23:59,Helsinki,2023-07-18 18:34:19
Helsinki,2023-07-18 19:44:30,Tallinn,2023-07-18 22:04:48
Tallinn,2023-07-19 04:15:42,Helsinki,2023-07-19 06:36:06
Helsinki,2023-07-19 07:16:26,Tallinn,2023-07-19 09:36:44
Tallinn,2023-07-19 10:16:54,Helsinki,2023-07-19 12:32:18
Helsinki,2023-07-19 13:17:18,Tallinn,2023-07-19 15:27:34
Tallinn,2023-07-19 16:22:54,Helsinki,2023-07-19 18:33:17
Helsinki,2023-07-19 19:13:26,Tallinn,2023-07-19 21:33:53
Tallinn,2023-07-20 04:19:54,Helsinki,2023-07-20 06:34:00
Helsinki,2023-07-20 07:15:42,Tallinn,2023-07-20 09:31:10
Tallinn,2023-07-20 10:16:21,Helsinki,2023-07-20 12:36:48
Helsinki,2023-07-20 12:55:26,Tallinn,2023-07-20 15:32:09
Tallinn,2023-07-20 16:17:26,Helsinki,2023-07-20 18:37:53
Helsinki,2023-07-20 19:18:03,Tallinn,2023-07-20 21:33:18
Tallinn,2023-07-21 03:08:17,Helsinki,2023-07-21 06:34:53
Helsinki,2023-07-21 07:20:07,Tallinn,2023-07-21 09:30:34
Tallinn,2023-07-21 10:20:43,Helsinki,2023-07-21 12:31:00
Helsinki,2023-07-21 13:16:11,Tallinn,2023-07-21 15:31:32
Tallinn,2023-07-21 15:46:37,Helsinki,2023-07-21 18:32:07
Helsinki,2023-07-21 19:17:11,Tallinn,2023-07-21 21:32:33
Tallinn,2023-07-22 04:18:50,Helsinki,2023-07-22 06:33:54
Helsinki,2023-07-22 07:19:16,Tallinn,2023-07-22 09:34:40
Tallinn,2023-07-22 10:19:50,Helsinki,2023-07-22 12:30:15
Helsinki,2023-07-22 13:20:25,Tallinn,2023-07-22 15:30:08
Tallinn,2023-07-22 16:15:59,Helsinki,2023-07-22 18:31:18
Helsinki,2023-07-22 19:16:27,Tallinn,2023-07-22 21:34:46
Tallinn,2023-07-23 04:17:54,Helsinki,2023-07-23 06:32:32
Helsinki,2023-07-23 07:18:26,Tallinn,2023-07-23 09:33:45
Tallinn,2023-07-23 10:18:52,Helsinki,2023-07-23 12:34:19
Helsinki,2023-07-23 13:14:24,Tallinn,2023-07-23 15:34:01
Tallinn,2023-07-23 16:14:57,Helsinki,2023-07-23 18:35:19
Helsinki,2023-07-23 19:15:32,Tallinn,2023-07-23 21:30:49
Tallinn,2023-07-23 22:29:07,Helsinki,2023-07-24 06:32:29
Helsinki,2023-07-24 07:22:35,Tallinn,2023-07-24 09:32:56
Tallinn,2023-07-24 10:18:11,Helsinki,2023-07-24 12:33:31
Helsinki,2023-07-24 13:18:40,Tallinn,2023-07-24 15:33:08
Tallinn,2023-07-24 16:03:07,Helsinki,2023-07-24 18:34:45
Helsinki,2023-07-24 19:19:56,Tallinn,2023-07-24 21:34:17
Tallinn,2023-07-25 04:16:42,Helsinki,2023-07-25 06:31:59
Helsinki,2023-07-25 07:17:12,Tallinn,2023-07-25 09:32:36
Tallinn,2023-07-25 10:17:45,Helsinki,2023-07-25 12:33:05
Helsinki,2023-07-25 13:18:14,Tallinn,2023-07-25 15:33:34
Tallinn,2023-07-25 16:18:52,Helsinki,2023-07-25 18:34:22
Helsinki,2023-07-25 19:44:31,Tallinn,2023-07-25 22:05:02
Tallinn,2023-07-26 01:58:35,Helsinki,2023-07-26 06:31:19
Helsinki,2023-07-26 07:16:32,Tallinn,2023-07-26 09:31:50
Tallinn,2023-07-26 10:17:02,Helsinki,2023-07-26 12:32:33
Helsinki,2023-07-26 13:22:40,Tallinn,2023-07-26 15:33:07
Tallinn,2023-07-26 16:23:17,Helsinki,2023-07-26 18:33:39
Helsinki,2023-07-26 19:18:46,Tallinn,2023-07-26 21:33:48
Tallinn,2023-07-27 04:15:12,Helsinki,2023-07-27 06:33:52
Helsinki,2023-07-27 06:48:36,Tallinn,2023-07-27 09:31:08
Tallinn,2023-07-27 09:40:10,Helsinki,2023-07-27 12:31:43
Helsinki,2023-07-27 13:16:55,Tallinn,2023-07-27 15:31:52
Tallinn,2023-07-27 16:10:52,Helsinki,2023-07-27 18:32:49
Helsinki,2023-07-27 19:22:55,Tallinn,2023-07-27 21:33:21
Tallinn,2023-07-28 04:19:30,Helsinki,2023-07-28 06:34:51
Helsinki,2023-07-28 07:14:56,Tallinn,2023-07-28 09:30:31
Tallinn,2023-07-28 10:15:42,Helsinki,2023-07-28 12:31:00
Helsinki,2023-07-28 13:21:13,Tallinn,2023-07-28 15:31:40
Tallinn,2023-07-28 16:16:52,Helsinki,2023-07-28 18:32:15
Helsinki,2023-07-28 19:17:21,Tallinn,2023-07-28 21:32:42
Tallinn,2023-07-29 04:18:57,Helsinki,2023-07-29 06:32:55
Helsinki,2023-07-29 07:19:21,Tallinn,2023-07-29 09:34:47
Tallinn,2023-07-29 10:19:58,Helsinki,2023-07-29 12:30:21
Helsinki,2023-07-29 13:15:22,Tallinn,2023-07-29 15:35:18
Tallinn,2023-07-29 16:15:55,Helsinki,2023-07-29 18:31:23
Helsinki,2023-07-29 19:16:35,Tallinn,2023-07-29 21:32:02
Tallinn,2023-07-30 04:18:09,Helsinki,2023-07-30 06:32:58
Helsinki,2023-07-30 07:18:40,Tallinn,2023-07-30 09:34:00
Tallinn,2023-07-30 10:19:10,Helsinki,2023-07-30 12:34:40
Helsinki,2023-07-30 13:19:48,Tallinn,2023-07-30 15:30:06
Tallinn,2023-07-30 16:20:23,Helsinki,2023-07-30 18:35:42
Helsinki,2023-07-30 19:20:58,Tallinn,2023-07-30 21:31:18
Tallinn,2023-07-31 04:02:23,Helsinki,2023-07-31 06:37:43
Helsinki,2023-07-31 07:17:52,Tallinn,2023-07-31 09:32:42
Tallinn,2023-07-31 10:18:18,Helsinki,2023-07-31 12:33:42
Helsinki,2023-07-31 13:18:49,Tallinn,2023-07-31 15:24:07
Tallinn,2023-07-31 16:06:46,Helsinki,2023-07-31 18:34:45
Helsinki,2023-07-31 19:19:49,Tallinn,2023-07-31 21:29:37
Tallinn,2023-08-01 04:21:32,Helsinki,2023-08-01 06:31:52
Helsinki,2023-08-01 07:16:59,Tallinn,2023-08-01 09:32:20
Tallinn,2023-08-01 10:17:28,Helsinki,2023-08-01 12:37:37
Helsinki,2023-08-01 13:23:12,Tallinn,2023-08-01 15:33:27
Tallinn,2023-08-01 16:18:44,Helsinki,2023-08-01 18:34:08
Helsinki,2023-08-01 19:49:19,Tallinn,2023-08-01 21:59:42
Tallinn,2023-08-02 04:20:49,Helsinki,2023-08-02 06:36:09
Helsinki,2023-08-02 07:21:18,Tallinn,2023-08-02 09:31:44
Tallinn,2023-08-02 09:53:58,Helsinki,2023-08-02 12:32:10
Helsinki,2023-08-02 13:22:17,Tallinn,2023-08-02 15:32:38
Tallinn,2023-08-02 16:17:52,Helsinki,2023-08-02 18:33:14
Helsinki,2023-08-02 19:18:19,Tallinn,2023-08-02 21:28:46
Tallinn,2023-08-03 04:20:01,Helsinki,2023-08-03 06:35:15
Helsinki,2023-08-03 07:15:25,Tallinn,2023-08-03 09:30:36
Tallinn,2023-08-03 10:15:55,Helsinki,2023-08-03 12:36:15
Helsinki,2023-08-03 13:21:19,Tallinn,2023-08-03 15:31:47
Tallinn,2023-08-03 16:21:54,Helsinki,2023-08-03 18:32:10
Helsinki,2023-08-03 19:22:21,Tallinn,2023-08-03 21:32:40
Tallinn,2023-08-04 03:29:14,Helsinki,2023-08-04 06:34:04
Helsinki,2023-08-04 07:19:13,Tallinn,2023-08-04 09:29:35
Tallinn,2023-08-04 10:19:42,Helsinki,2023-08-04 12:30:06
Helsinki,2023-08-04 13:20:15,Tallinn,2023-08-04 15:34:36
Tallinn,2023-08-04 16:15:47,Helsinki,2023-08-04 18:31:09
Helsinki,2023-08-04 19:21:16,Tallinn,2023-08-04 21:31:35
Tallinn,2023-08-05 04:17:30,Helsinki,2023-08-05 06:32:35
Helsinki,2023-08-05 07:18:08,Tallinn,2023-08-05 09:33:05
Tallinn,2023-08-05 10:18:36,Helsinki,2023-08-05 12:32:58
Helsinki,2023-08-05 13:13:56,Tallinn,2023-08-05 15:32:47
Tallinn,2023-08-05 16:19:28,Helsinki,2023-08-05 18:34:43
Helsinki,2023-08-05 19:20:08,Tallinn,2023-08-05 21:30:30
Tallinn,2023-08-06 01:29:01,Helsinki,2023-08-06 06:34:54
Helsinki,2023-08-06 07:17:03,Tallinn,2023-08-06 09:32:24
Tallinn,2023-08-06 10:17:37,Helsinki,2023-08-06 12:32:55
Helsinki,2023-08-06 13:18:09,Tallinn,2023-08-06 15:33:33
Tallinn,2023-08-06 16:18:45,Helsinki,2023-08-06 18:34:03
Helsinki,2023-08-06 19:19:13,Tallinn,2023-08-06 21:33:33
Tallinn,2023-08-07 02:50:08,Helsinki,2023-08-07 06:36:21
Helsinki,2023-08-07 07:16:21,Tallinn,2023-08-07 09:31:55
Tallinn,2023-08-07 10:16:59,Helsinki,2023-08-07 12:47:28
Helsinki,2023-08-07 13:22:38,Tallinn,2023-08-07 15:31:58
Tallinn,2023-08-07 16:18:11,Helsinki,2023-08-07 18:48:24
Helsinki,2023-08-07 19:23:43,Tallinn,2023-08-07 21:34:03
Tallinn,2023-08-08 02:14:16,Helsinki,2023-08-08 06:30:40
Helsinki,2023-08-08 07:20:45,Tallinn,2023-08-08 09:35:56
Tallinn,2023-08-08 10:16:10,Helsinki,2023-08-08 12:36:45
Helsinki,2023-08-08 12:46:45,Tallinn,2023-08-08 15:35:30
Tallinn,2023-08-08 16:22:26,Helsinki,2023-08-08 18:37:44
Helsinki,2023-08-08 19:47:59,Tallinn,2023-08-08 22:03:16
Tallinn,2023-08-09 04:19:23,Helsinki,2023-08-09 06:34:53
Helsinki,2023-08-09 07:14:57,Tallinn,2023-08-09 09:30:23
Tallinn,2023-08-09 10:20:30,Helsinki,2023-08-09 12:30:57
Helsinki,2023-08-09 13:16:01,Tallinn,2023-08-09 15:30:56
Tallinn,2023-08-09 16:16:48,Helsinki,2023-08-09 18:32:13
Helsinki,2023-08-09 19:17:25,Tallinn,2023-08-09 21:32:42
Tallinn,2023-08-10 04:18:43,Helsinki,2023-08-10 06:34:23
Helsinki,2023-08-10 07:19:29,Tallinn,2023-08-10 09:34:22
Tallinn,2023-08-10 10:20:04,Helsinki,2023-08-10 12:30:26
Helsinki,2023-08-10 13:20:32,Tallinn,2023-08-10 15:31:02
Tallinn,2023-08-10 16:26:14,Helsinki,2023-08-10 18:34:53
Helsinki,2023-08-10 19:16:39,Tallinn,2023-08-10 21:32:06
Tallinn,2023-08-11 04:18:27,Helsinki,2023-08-11 06:33:47
Helsinki,2023-08-11 07:19:01,Tallinn,2023-08-11 09:34:25
Tallinn,2023-08-11 10:19:33,Helsinki,2023-08-11 12:34:54
Helsinki,2023-08-11 13:15:05,Tallinn,2023-08-11 15:30:29
Tallinn,2023-08-11 16:15:31,Helsinki,2023-08-11 18:31:04
Helsinki,2023-08-11 19:16:14,Tallinn,2023-08-11 21:31:36
Tallinn,2023-08-12 04:17:54,Helsinki,2023-08-12 06:33:21
Helsinki,2023-08-12 07:18:32,Tallinn,2023-08-12 09:33:19
Tallinn,2023-08-12 10:19:08,Helsinki,2023-08-12 12:34:42
Helsinki,2023-08-12 13:19:49,Tallinn,2023-08-12 15:35:18
Tallinn,2023-08-12 16:15:26,Helsinki,2023-08-12 18:35:50
Helsinki,2023-08-12 20:21:06,Tallinn,2023-08-12 22:46:36
Tallinn,2023-08-13 04:17:33,Helsinki,2023-08-13 06:32:57
Helsinki,2023-08-13 07:18:10,Tallinn,2023-08-13 09:33:32
Tallinn,2023-08-13 10:18:41,Helsinki,2023-08-13 12:34:16
Helsinki,2023-08-13 13:19:31,Tallinn,2023-08-13 15:29:55
Tallinn,2023-08-13 16:15:09,Helsinki,2023-08-13 18:33:48
Helsinki,2023-08-13 19:15:41,Tallinn,2023-08-13 21:35:54
Tallinn,2023-08-13 23:00:59,Helsinki,2023-08-14 06:32:36
Helsinki,2023-08-14 07:17:50,Tallinn,2023-08-14 09:33:22
Tallinn,2023-08-14 10:18:28,Helsinki,2023-08-14 12:33:54
Helsinki,2023-08-14 13:19:01,Tallinn,2023-08-14 15:29:18
Tallinn,2023-08-14 16:19:34,Helsinki,2023-08-14 18:35:00
Helsinki,2023-08-14 19:20:05,Tallinn,2023-08-14 21:30:33
Tallinn,2023-08-15 04:22:02,Helsinki,2023-08-15 06:32:30
Helsinki,2023-08-15 07:17:35,Tallinn,2023-08-15 09:28:01
Tallinn,2023-08-15 10:18:11,Helsinki,2023-08-15 12:33:32
Helsinki,2023-08-15 13:18:42,Tallinn,2023-08-15 15:28:46
Tallinn,2023-08-15 16:19:15,Helsinki,2023-08-15 18:34:39
Helsinki,2023-08-15 19:49:54,Tallinn,2023-08-15 21:59:33
Tallinn,2023-08-16 04:20:39,Helsinki,2023-08-16 06:31:51
Helsinki,2023-08-16 07:17:01,Tallinn,2023-08-16 09:37:29
Tallinn,2023-08-16 10:17:41,Helsinki,2023-08-16 12:33:14
Helsinki,2023-08-16 13:18:15,Tallinn,2023-08-16 15:28:44
Tallinn,2023-08-16 16:18:58,Helsinki,2023-08-16 18:34:27
Helsinki,2023-08-16 19:19:37,Tallinn,2023-08-16 21:25:04
Tallinn,2023-08-17 04:16:24,Helsinki,2023-08-17 06:31:45
Helsinki,2023-08-17 07:21:54,Tallinn,2023-08-17 09:32:02
Tallinn,2023-08-17 10:17:34,Helsinki,2023-08-17 12:32:58
Helsinki,2023-08-17 13:23:07,Tallinn,2023-08-17 15:38:38
Tallinn,2023-08-17 16:18:46,Helsinki,2023-08-17 18:34:10
Helsinki,2023-08-17 19:14:19,Tallinn,2023-08-17 21:28:09
Tallinn,2023-08-17 22:03:59,Helsinki,2023-08-18 06:31:38
Helsinki,2023-08-18 07:21:44,Tallinn,2023-08-18 09:32:14
Tallinn,2023-08-18 10:17:23,Helsinki,2023-08-18 12:37:59
Helsinki,2023-08-18 13:23:08,Tallinn,2023-08-18 15:33:40
Tallinn,2023-08-18 16:18:51,Helsinki,2023-08-18 18:34:17
Helsinki,2023-08-18 19:19:23,Tallinn,2023-08-18 21:29:49
Tallinn,2023-08-19 04:21:04,Helsinki,2023-08-19 06:36:30
Helsinki,2023-08-19 07:26:39,Tallinn,2023-08-19 09:31:59
Tallinn,2023-08-19 10:17:12,Helsinki,2023-08-19 12:37:39
Helsinki,2023-08-19 13:17:50,Tallinn,2023-08-19 15:33:11
Tallinn,2023-08-19 16:18:21,Helsinki,2023-08-19 18:33:50
Helsinki,2023-08-19 19:13:57,Tallinn,2023-08-19 21:33:31
Tallinn,2023-08-20 04:20:32,Helsinki,2023-08-20 06:36:02
Helsinki,2023-08-20 07:21:10,Tallinn,2023-08-20 09:31:45
Tallinn,2023-08-20 10:21:50,Helsinki,2023-08-20 12:32:19
Helsinki,2023-08-20 13:17:24,Tallinn,2023-08-20 15:32:53
Tallinn,2023-08-20 16:18:02,Helsinki,2023-08-20 18:33:27
Helsinki,2023-08-20 19:13:38,Tallinn,2023-08-20 21:33:35
Tallinn,2023-08-20 21:46:29,Helsinki,2023-08-21 06:35:46
Helsinki,2023-08-21 07:20:58,Tallinn,2023-08-21 09:31:28
Tallinn,2023-08-21 10:16:37,Helsinki,2023-08-21 12:33:12
Helsinki,2023-08-21 13:18:27,Tallinn,2023-08-21 15:33:42
Tallinn,2023-08-21 16:19:07,Helsinki,2023-08-21 18:34:21
Helsinki,2023-08-21 18:54:32,Tallinn,2023-08-21 21:34:58
Tallinn,2023-08-22 04:21:17,Helsinki,2023-08-22 06:36:42
Helsinki,2023-08-22 07:16:55,Tallinn,2023-08-22 09:32:30
Tallinn,2023-08-22 10:17:34,Helsinki,2023-08-22 12:32:57
Helsinki,2023-08-22 13:18:08,Tallinn,2023-08-22 15:33:41
Tallinn,2023-08-22 16:18:52,Helsinki,2023-08-22 18:34:11
Helsinki,2023-08-22 19:49:32,Tallinn,2023-08-22 22:04:51
Tallinn,2023-08-23 02:28:44,Helsinki,2023-08-23 06:31:44
Helsinki,2023-08-23 07:16:45,Tallinn,2023-08-23 09:32:20
Tallinn,2023-08-23 10:17:22,Helsinki,2023-08-23 12:32:46
Helsinki,2023-08-23 13:17:54,Tallinn,2023-08-23 15:28:27
Tallinn,2023-08-23 16:18:35,Helsinki,2023-08-23 18:33:53
Helsinki,2023-08-23 19:19:01,Tallinn,2023-08-23 21:33:00
Tallinn,2023-08-24 04:20:42,Helsinki,2023-08-24 06:35:12
Helsinki,2023-08-24 07:16:17,Tallinn,2023-08-24 09:31:38
Tallinn,2023-08-24 10:17:02,Helsinki,2023-08-24 12:36:01
Helsinki,2023-08-24 13:21:13,Tallinn,2023-08-24 15:31:55
Tallinn,2023-08-24 16:17:03,Helsinki,2023-08-24 18:32:19
Helsinki,2023-08-24 19:17:29,Tallinn,2023-08-24 21:31:40
Tallinn,2023-08-25 04:19:09,Helsinki,2023-08-25 06:34:34
Helsinki,2023-08-25 07:19:45,Tallinn,2023-08-25 09:32:52
Tallinn,2023-08-25 09:38:56,Helsinki,2023-08-25 12:34:49
Helsinki,2023-08-25 13:15:52,Tallinn,2023-08-25 15:34:18
Tallinn,2023-08-25 16:16:22,Helsinki,2023-08-25 18:31:49
Helsinki,2023-08-25 19:16:55,Tallinn,2023-08-25 21:32:22
Tallinn,2023-08-26 04:18:49,Helsinki,2023-08-26 06:34:11
Helsinki,2023-08-26 07:19:12,Tallinn,2023-08-26 09:33:20
Tallinn,2023-08-26 10:14:50,Helsinki,2023-08-26 12:35:15
Helsinki,2023-08-26 13:20:32,Tallinn,2023-08-26 15:31:00
Tallinn,2023-08-26 16:16:08,Helsinki,2023-08-26 18:36:35
Helsinki,2023-08-26 19:21:45,Tallinn,2023-08-26 21:32:06
Tallinn,2023-08-27 04:18:38,Helsinki,2023-08-27 06:34:09
Helsinki,2023-08-27 07:19:11,Tallinn,2023-08-27 09:33:22
Tallinn,2023-08-27 10:14:43,Helsinki,2023-08-27 12:35:03
Helsinki,2023-08-27 13:15:23,Tallinn,2023-08-27 15:30:47
Tallinn,2023-08-27 16:21:01,Helsinki,2023-08-27 18:36:20
Helsinki,2023-08-27 19:16:30,Tallinn,2023-08-27 21:31:58
Tallinn,2023-08-27 21:45:16,Helsinki,2023-08-28 06:33:22
Helsinki,2023-08-28 07:18:28,Tallinn,2023-08-28 09:32:15
Tallinn,2023-08-28 10:18:12,Helsinki,2023-08-28 12:37:55
Helsinki,2023-08-28 12:57:58,Tallinn,2023-08-28 15:34:00
Tallinn,2023-08-28 16:19:16,Helsinki,2023-08-28 18:39:34
Helsinki,2023-08-28 19:14:40,Tallinn,2023-08-28 21:34:56
Tallinn,2023-08-29 04:16:08,Helsinki,2023-08-29 06:34:23
Helsinki,2023-08-29 07:21:45,Tallinn,2023-08-29 09:32:06
Tallinn,2023-08-29 10:17:15,Helsinki,2023-08-29 12:32:37
Helsinki,2023-08-29 13:27:49,Tallinn,2023-08-29 15:33:09
Tallinn,2023-08-29 16:23:22,Helsinki,2023-08-29 18:38:47
Helsinki,2023-08-29 19:48:57,Tallinn,2023-08-29 21:59:21
Tallinn,2023-08-30 04:15:32,Helsinki,2023-08-30 06:40:55
Helsinki,2023-08-30 07:21:05,Tallinn,2023-08-30 09:31:25
Tallinn,2023-08-30 10:21:44,Helsinki,2023-08-30 12:34:50
Helsinki,2023-08-30 13:17:18,Tallinn,2023-08-30 15:30:54
Tallinn,2023-08-30 16:17:46,Helsinki,2023-08-30 18:33:08
Helsinki,2023-08-30 19:18:14,Tallinn,2023-08-30 21:28:02
Tallinn,2023-08-31 04:19:57,Helsinki,2023-08-31 06:34:52
Helsinki,2023-08-31 07:20:30,Tallinn,2023-08-31 09:30:48
Tallinn,2023-08-31 10:15:55,Helsinki,2023-08-31 12:31:31
Helsinki,2023-08-31 13:16:41,Tallinn,2023-08-31 15:31:39
Tallinn,2023-08-31 16:17:14,Helsinki,2023-08-31 18:32:41
Helsinki,2023-08-31 19:17:48,Tallinn,2023-08-31 21:28:13
Tallinn,2023-08-31 21:58:13,Helsinki,2023-09-01 06:34:08
Helsinki,2023-09-01 07:15:05,Tallinn,2023-09-01 09:30:27
Tallinn,2023-09-01 10:15:35,Helsinki,2023-09-01 12:31:04
Helsinki,2023-09-01 13:16:08,Tallinn,2023-09-01 15:30:32
Tallinn,2023-09-01 16:16:44,Helsinki,2023-09-01 18:32:14
Helsinki,2023-09-01 19:17:16,Tallinn,2023-09-01 21:27:35
Tallinn,2023-09-02 04:18:57,Helsinki,2023-09-02 06:34:13
Helsinki,2023-09-02 07:19:28,Tallinn,2023-09-02 09:29:49
Tallinn,2023-09-02 10:40:01,Helsinki,2023-09-02 12:44:56
Helsinki,2023-09-02 13:15:36,Tallinn,2023-09-02 15:30:29
Tallinn,2023-09-02 16:16:04,Helsinki,2023-09-02 18:35:28
Helsinki,2023-09-02 19:16:38,Tallinn,2023-09-02 21:31:04
Tallinn,2023-09-03 04:18:21,Helsinki,2023-09-03 06:33:41
Helsinki,2023-09-03 07:18:52,Tallinn,2023-09-03 09:29:25
Tallinn,2023-09-03 10:19:36,Helsinki,2023-09-03 12:33:34
Helsinki,2023-09-03 13:15:11,Tallinn,2023-09-03 15:30:28
Tallinn,2023-09-03 16:20:45,Helsinki,2023-09-03 18:31:05
Helsinki,2023-09-03 19:16:12,Tallinn,2023-09-03 21:35:52
Tallinn,2023-09-04 04:17:37,Helsinki,2023-09-04 06:32:52
Helsinki,2023-09-04 07:18:02,Tallinn,2023-09-04 09:33:28
Tallinn,2023-09-04 10:18:38,Helsinki,2023-09-04 12:33:59
Helsinki,2023-09-04 13:14:15,Tallinn,2023-09-04 15:29:32
Tallinn,2023-09-04 16:19:38,Helsinki,2023-09-04 18:34:30
Helsinki,2023-09-04 19:15:03,Tallinn,2023-09-04 21:34:41
Tallinn,2023-09-05 04:16:55,Helsinki,2023-09-05 06:32:22
Helsinki,2023-09-05 07:17:29,Tallinn,2023-09-05 09:32:08
Tallinn,2023-09-05 10:18:05,Helsinki,2023-09-05 12:33:34
Helsinki,2023-09-05 13:18:41,Tallinn,2023-09-05 15:29:09
Tallinn,2023-09-05 16:19:18,Helsinki,2023-09-05 18:34:43
Helsinki,2023-09-05 19:44:53,Tallinn,2023-09-05 22:05:08
Tallinn,2023-09-06 04:16:20,Helsinki,2023-09-06 06:36:48
Helsinki,2023-09-06 07:16:59,Tallinn,2023-09-06 09:32:20
Tallinn,2023-09-06 10:17:41,Helsinki,2023-09-06 12:33:04
Helsinki,2023-09-06 13:18:10,Tallinn,2023-09-06 15:33:37
Tallinn,2023-09-06 16:18:49,Helsinki,2023-09-06 18:34:16
Helsinki,2023-09-06 19:19:25,Tallinn,2023-09-06 21:34:05
Tallinn,2023-09-07 04:15:55,Helsinki,2023-09-07 06:36:25
Helsinki,2023-09-07 07:16:36,Tallinn,2023-09-07 09:32:03
Tallinn,2023-09-07 10:17:07,Helsinki,2023-09-07 12:32:49
Helsinki,2023-09-07 13:22:55,Tallinn,2023-09-07 15:33:20
Tallinn,2023-09-07 16:18:20,Helsinki,2023-09-07 18:33:44
Helsinki,2023-09-07 19:18:53,Tallinn,2023-09-07 21:32:27
Tallinn,2023-09-08 04:15:39,Helsinki,2023-09-08 06:36:05
Helsinki,2023-09-08 07:16:19,Tallinn,2023-09-08 09:31:43
Tallinn,2023-09-08 10:16:50,Helsinki,2023-09-08 12:32:19
Helsinki,2023-09-08 13:17:24,Tallinn,2023-09-08 15:32:49
Tallinn,2023-09-08 16:18:05,Helsinki,2023-09-08 18:33:30
Helsinki,2023-09-08 19:13:32,Tallinn,2023-09-08 21:33:59
Tallinn,2023-09-09 04:15:18,Helsinki,2023-09-09 06:35:48
Helsinki,2023-09-09 07:20:57,Tallinn,2023-09-09 09:31:27
Tallinn,2023-09-09 10:16:40,Helsinki,2023-09-09 12:32:06
Helsinki,2023-09-09 13:17:15,Tallinn,2023-09-09 15:32:46
Tallinn,2023-09-09 16:17:52,Helsinki,2023-09-09 18:33:17
Helsinki,2023-09-09 19:18:27,Tallinn,2023-09-09 21:33:51
Tallinn,2023-09-10 04:15:09,Helsinki,2023-09-10 06:35:44
Helsinki,2023-09-10 07:15:51,Tallinn,2023-09-10 09:31:10
Tallinn,2023-09-10 10:26:21,Helsinki,2023-09-10 12:36:49
Helsinki,2023-09-10 13:16:53,Tallinn,2023-09-10 15:32:20
Tallinn,2023-09-10 16:22:31,Helsinki,2023-09-10 18:33:01
Helsinki,2023-09-10 19:13:08,Tallinn,2023-09-10 21:33:15
Tallinn,2023-09-11 04:19:47,Helsinki,2023-09-11 06:35:05
Helsinki,2023-09-11 07:15:18,Tallinn,2023-09-11 09:32:11
Tallinn,2023-09-11 10:17:18,Helsinki,2023-09-11 12:32:49
Helsinki,2023-09-11 12:42:42,Tallinn,2023-09-11 15:33:21
Tallinn,2023-09-11 16:18:29,Helsinki,2023-09-11 18:33:49
Helsinki,2023-09-11 19:19:03,Tallinn,2023-09-11 21:34:35
Tallinn,2023-09-12 04:20:49,Helsinki,2023-09-12 06:36:14
Helsinki,2023-09-12 07:16:14,Tallinn,2023-09-12 09:31:42
Tallinn,2023-09-12 10:16:50,Helsinki,2023-09-12 12:32:13
Helsinki,2023-09-12 13:17:23,Tallinn,2023-09-12 15:32:54
Tallinn,2023-09-12 16:18:00,Helsinki,2023-09-12 18:38:24
Helsinki,2023-09-12 19:48:35,Tallinn,2023-09-12 22:03:55
Tallinn,2023-09-13 04:19:58,Helsinki,2023-09-13 06:35:16
Helsinki,2023-09-13 07:20:27,Tallinn,2023-09-13 09:35:45
Tallinn,2023-09-13 10:21:00,Helsinki,2023-09-13 12:36:21
Helsinki,2023-09-13 13:21:28,Tallinn,2023-09-13 15:36:47
Tallinn,2023-09-13 16:21:54,Helsinki,2023-09-13 18:37:21
Helsinki,2023-09-13 19:17:24,Tallinn,2023-09-13 21:37:19
Tallinn,2023-09-14 04:18:59,Helsinki,2023-09-14 06:34:21
Helsinki,2023-09-14 07:14:28,Tallinn,2023-09-14 09:34:48
Tallinn,2023-09-14 10:19:56,Helsinki,2023-09-14 12:35:29
Helsinki,2023-09-14 13:20:41,Tallinn,2023-09-14 15:31:04
Tallinn,2023-09-14 16:21:07,Helsinki,2023-09-14 18:36:33
Helsinki,2023-09-14 19:16:42,Tallinn,2023-09-14 21:36:09
Tallinn,2023-09-15 04:17:05,Helsinki,2023-09-15 06:38:52
Helsinki,2023-09-15 07:19:03,Tallinn,2023-09-15 09:34:10
Tallinn,2023-09-15 10:19:44,Helsinki,2023-09-15 12:35:13
Helsinki,2023-09-15 13:20:24,Tallinn,2023-09-15 15:34:16
Tallinn,2023-09-15 16:15:35,Helsinki,2023-09-15 18:36:14
Helsinki,2023-09-15 19:16:23,Tallinn,2023-09-15 21:36:59
